,0
19146,12230022
19147,30485578
19148,2234361
19149,21752672
19150,29335539
19151,25893881
19152,12495646
19153,26829918
19154,22513002
19155,29857269
19156,12528285
19157,19277686
19158,17348420
19159,11400037
19160,26262937
19161,19616071
19162,16121124
19163,9117380
19164,11677392
19165,32293065
19166,24155976
19167,9430283
19168,11798889
19169,22762945
19170,21441642
19171,26982984
19172,20548044
19173,30117335
19174,29444721
19175,26722477
19176,21148565
19177,3365560
19178,19703427
19179,6714279
19180,25571999
19181,8039532
19182,28551109
19183,28164642
19184,10348334
19185,9579961
19186,12117363
19187,19249930
19188,7670653
19189,25758715
19190,26250432
19191,1733624
19192,29577258
19193,25801752
19194,26829936
19195,16406818
19196,31284120
19197,23418485
19198,10700167
19199,18593522
19200,25367534
19201,25907519
19202,21543186
19203,29898971
19204,24245810
19205,27770263
19206,22146350
19207,10530696
19208,22194115
19209,28659
19210,10599858
19211,9578025
19212,23756480
19213,26970947
19214,22832898
19215,29040828
19216,16187219
19217,29364511
19218,26875655
19219,11520315
19220,19740500
19221,30661698
19222,20934919
19223,12542511
19224,18337333
19225,20435066
19226,16203683
19227,20855358
19228,11167039
19229,11997730
19230,9808270
19231,31408236
19232,15135164
19233,30030316
19234,23637882
19235,3358887
19236,31961886
19237,29875223
19238,30031689
19239,23066759
19240,17913586
19241,22902771
19242,16919904
19243,17628226
19244,7670319
19245,31088486
19246,7713061
19247,28427564
19248,7588967
19249,26662930
19250,2983745
19251,20479530
19252,9579288
19253,27133483
19254,2158440
19255,21543263
19256,11749107
19257,10604603
19258,32062104
19259,16917602
19260,30977854
19261,7572065
19262,14200656
19263,22784480
19264,15101822
19265,11404119
19266,1477847
19267,32696820
19268,9497615
19269,1334369
19270,15852477
19271,30954274
19272,25495409
19273,15143958
19274,32376271
19275,16513683
19276,11971091
19277,16215459
19278,30921410
19279,8941036
19280,28166361
19281,8516315
19282,29047147
19283,8603643
19284,8112239
19285,23387083
19286,22614924
19287,16027838
19288,9381020
19289,24590842
19290,24857759
19291,33057011
19292,27978484
19293,23980720
19294,14643002
19295,26209944
19296,18824674
19297,23384610
19298,30539418
19299,27029629
19300,12567407
19301,19378712
19302,30045256
19303,16014649
19304,32385944
19305,25104570
19306,1899796
19307,32176923
19308,11601017
19309,28087622
19310,27062228
19311,29679388
19312,12389197
19313,8001610
19314,29506554
19315,28881321
19316,10229334
19317,15660775
19318,26801895
19319,22703612
19320,30029089
19321,6785071
19322,1774033
19323,26189305
19324,18409410
19325,4088536
19326,23154058
19327,1540824
19328,15262267
19329,17472985
19330,23117152
19331,15270763
19332,31404865
19333,24214579
19334,27404051
19335,28807642
19336,11475940
19337,8603631
19338,18514581
19339,23474834
19340,21653207
19341,25948726
19342,6725504
19343,6146116
19344,23827318
19345,3096033
19346,27566410
19347,3828507
19348,25050581
19349,25048408
19350,23541008
19351,31391249
19352,26724400
19353,21757378
19354,10908200
19355,12199724
19356,24702957
19357,12699773
19358,8570046
19359,29578039
19360,8271601
19361,22003906
19362,8104783
19363,29862876
19364,30695710
19365,23597828
19366,23052190
19367,23382314
19368,7453678
19369,24126373
19370,25358723
19371,12576181
19372,19497771
19373,19966779
19374,17097238
19375,1373372
19376,28369421
19377,10583724
19378,30931853
19379,15824347
19380,21457763
19381,30622673
19382,2292438
19383,28836662
19384,7641670
19385,16543527
19386,17721876
19387,3030028
19388,18669486
19389,30076286
19390,3197679
19391,21138736
19392,14499744
19393,26354164
19394,23205932
19395,1564992
19396,24896362
19397,7663974
19398,18224329
19399,32944946
19400,23627588
19401,16137646
19402,11906127
19403,22305855
19404,23248049
19405,31779601
19406,27494814
19407,31857537
19408,20732386
19409,17161545
19410,27368338
19411,8039479
19412,22743350
19413,12581807
19414,10356381
19415,13677950
19416,22738237
19417,2004626
19418,28981586
19419,27595429
19420,11891135
19421,9308104
19422,30364390
19423,15713193
19424,685665
19425,29575277
19426,9153474
19427,18977812
19428,19490052
19429,11673017
19430,23022098
19431,30253317
19432,23481284
19433,27769254
19434,23999105
19435,20865735
19436,25327891
19437,30351802
19438,23816342
19439,31383331
19440,8135611
19441,22132097
19442,7293666
19443,15777666
19444,12614400
19445,24142459
19446,16134145
19447,24114074
19448,29362511
19449,2314588
19450,1296730
19451,3449945
19452,19297206
19453,18758785
19454,9579284
19455,26371980
19456,30663059
19457,33242768
19458,10530677
19459,12608733
19460,11530681
19461,2853206
19462,19428124
19463,28235654
19464,31403465
19465,30149086
19466,31444548
19467,22192050
19468,11006728
19469,16435204
19470,22658436
19471,26216677
19472,12172289
19473,15948069
19474,4919406
19475,10549824
19476,19690084
19477,20079694
19478,11440350
19479,15221626
19480,26621678
19481,30409458
19482,9092952
19483,2343349
19484,9579918
19485,2786822
19486,19185570
19487,30465982
19488,27417063
19489,14196888
19490,21414810
19491,31625159
19492,25461196
19493,16462201
19494,9840674
19495,18313989
19496,11240594
19497,28084641
19498,15990468
19499,15842952
19500,28632041
19501,20406251
19502,26644029
19503,20471286
19504,21081165
19505,30295358
19506,20089908
19507,8082624
19508,17487133
19509,31990480
19510,10719072
19511,31144767
19512,31252268
19513,25740859
19514,26926055
19515,17629358
19516,3706029
19517,7898695
19518,8175330
19519,7607123
19520,25310736
19521,10403221
19522,24838951
19523,2416533
19524,16722976
19525,27389706
19526,9452337
19527,24128736
19528,9771777
19529,7897419
19530,19821242
19531,16623030
19532,28783762
19533,30965274
19534,7750512
19535,10093072
19536,26622058
19537,30868482
19538,19419888
19539,24211058
19540,19964843
19541,30441063
19542,29073474
19543,21664777
19544,29661925
19545,19954907
19546,12235806
19547,18226427
19548,16355303
19549,8323823
19550,32329045
19551,1793692
19552,22425007
19553,15144422
19554,3570576
19555,30001753
19556,23503440
19557,16937175
19558,8750325
19559,23001024
19560,17431911
19561,31666079
19562,22152680
19563,14122772
19564,26033949
19565,8784210
19566,26791321
19567,16889940
19568,28971638
19569,29045812
19570,28419133
19571,19260933
19572,3072072
19573,10642041
19574,10851665
19575,31950838
19576,24756183
19577,14098869
19578,9774821
19579,15380564
19580,20438470
19581,16406321
19582,28088732
19583,30194563
19584,27061686
19585,26395125
19586,16188027
19587,18977826
19588,978323
19589,25499156
19590,23812912
19591,1344327
19592,10777431
19593,1808671
19594,8095893
19595,29746395
19596,8388308
19597,20430655
19598,29040640
19599,3293846
19600,25865495
19601,25567374
19602,31556574
19603,10847359
19604,17081776
19605,21441637
19606,18799023
19607,19266219
19608,3492967
19609,26948699
19610,25812936
19611,2767016
19612,14694030
19613,25543072
19614,29655084
19615,21856423
19616,21776582
19617,26693964
19618,19343233
19619,23147983
19620,22504057
19621,11701284
19622,30427061
19623,19780790
19624,26365487
19625,25703783
19626,23376216
19627,27750396
19628,1206098
19629,15968425
19630,22371912
19631,25130932
19632,27312488
19633,7815148
19634,33197802
19635,3431671
19636,10719679
19637,29358157
19638,30666753
19639,6672811
19640,10894989
19641,15013054
19642,24352161
19643,32222533
19644,27438048
19645,12451290
19646,26038597
19647,24742983
19648,20353773
19649,12400250
19650,1762241
19651,31563030
19652,15035720
19653,17935023
19654,10720610
19655,17940249
19656,31562378
19657,15273844
19658,21256815
19659,15659596
19660,14606050
19661,23054014
19662,10522885
19663,15250594
19664,27135706
19665,28914444
19666,230134
19667,14661484
19668,19287316
19669,19046187
19670,26005849
19671,17030393
19672,27179714
19673,1376445
19674,18714821
19675,27885637
19676,29218702
19677,22491192
19678,10908900
19679,16529611
19680,19226336
19681,30872159
19682,19192410
19683,11147566
19684,31623496
19685,24819914
19686,6127950
19687,16650496
19688,7687957
19689,27291873
19690,1592026
19691,20019800
19692,19154620
19693,17665007
19694,27305667
19695,17224898
19696,30001909
19697,18717712
19698,31124321
19699,30731297
19700,23968809
19701,9700831
19702,26567092
19703,23303846
19704,1313057
19705,11260915
19706,2303008
19707,30939410
19708,21741662
19709,26528998
19710,16436115
19711,18655006
19712,6065712
19713,22749919
19714,31678950
19715,15159652
19716,3343494
19717,18348018
19718,28500900
19719,29549592
19720,8750318
19721,21631205
19722,19414047
19723,29380527
19724,11305751
19725,19038511
19726,18397295
19727,19435586
19728,6741455
19729,24417991
19730,21247222
19731,16359026
19732,21764232
19733,27873132
19734,12490326
19735,21170557
19736,16899724
19737,11305402
19738,8917059
19739,21956653
19740,10904214
19741,8082619
19742,19864168
19743,9095397
19744,23673107
19745,9175888
19746,29609146
19747,9757415
19748,18557776
19749,18645165
19750,30916789
19751,18329672
19752,10397370
19753,11903459
19754,7582134
19755,24315018
19756,26283306
19757,10022365
19758,16651883
19759,10564878
19760,18641645
19761,26388398
19762,12497994
19763,22773854
19764,31319423
19765,10025773
19766,21275980
19767,23665337
19768,23515148
19769,18790818
19770,1344334
19771,11105065
19772,20358147
19773,27095821
19774,29768988
19775,29032011
19776,29190809
19777,12784289
19778,27406953
19779,30364427
19780,32667688
19781,30711678
19782,29953714
19783,19205356
19784,23114926
19785,22801414
19786,30677038
19787,7614906
19788,23553475
19789,10999552
19790,30824370
19791,24702598
19792,26268446
19793,27661438
19794,22197981
19795,24915838
19796,7555974
19797,20920847
19798,25840441
19799,19294602
19800,1762250
19801,24122892
19802,26633078
19803,17502552
19804,27855137
19805,28766129
19806,2378792
19807,29877818
19808,27514707
19809,11601507
19810,19796686
19811,23723065
19812,26079647
19813,28038389
19814,30120071
19815,15501689
19816,31495513
19817,33095171
19818,9776334
19819,10964076
19820,27580566
19821,26626184
19822,32999198
19823,24893830
19824,1733754
19825,24219907
19826,10487478
19827,30005813
19828,29171006
19829,26995068
19830,17292675
19831,19596445
19832,32654134
19833,25819946
19834,2124116
19835,27481634
19836,27322347
19837,15971355
19838,30196836
19839,8657542
19840,10503803
19841,31678000
19842,17363166
19843,15824335
19844,6517221
19845,9701379
19846,10463849
19847,17973978
19848,32853554
19849,23157605
19850,21359430
19851,15210304
19852,15987247
19853,10604140
19854,9859155
19855,19683966
19856,21824721
19857,12948558
19858,31638830
19859,23514045
19860,18646599
19861,28931473
19862,26590798
19863,15196652
19864,24596948
19865,28315807
19866,4209026
19867,11422828
19868,18082456
19869,8026400
19870,10978228
19871,25262651
19872,28710024
19873,28618390
19874,10756410
19875,16675199
19876,23755911
19877,27988303
19878,24794859
19879,30767894
19880,26353448
19881,15175240
19882,29858103
19883,12652408
19884,2606450
19885,10999530
19886,16122723
19887,26437574
19888,8981376
19889,18718938
19890,9298279
19891,3191897
19892,11029604
19893,23497117
19894,29100172
19895,12823584
19896,26721354
19897,19400880
19898,21496129
19899,18417165
19900,26452614
19901,31261385
19902,6798430
19903,15592994
19904,29101825
19905,26220380
19906,30005215
19907,22245136
19908,9140746
19909,28444426
19910,2184643
19911,31849043
19912,32285239
19913,31146091
19914,14693109
19915,9579927
19916,18024216
19917,16650136
19918,28822872
19919,29042522
19920,15608949
19921,30592708
19922,16272166
19923,14750652
19924,23886584
19925,27178845
19926,28378878
19927,23919524
19928,18756879
19929,7815149
19930,16414291
19931,15643093
19932,9237052
19933,28687765
19934,21680149
19935,9579890
19936,14592360
19937,16635480
19938,14088470
19939,9565442
19940,17941848
19941,20223639
19942,26706850
19943,28220480
19944,8738258
19945,30503920
19946,19722041
19947,31226620
19948,27873376
19949,21075014
19950,20931525
19951,11251211
19952,17763983
19953,24549101
19954,29728648
19955,26554302
19956,10796543
19957,25490993
19958,30354938
19959,25658856
19960,2482803
19961,17941460
19962,9211575
19963,32633858
19964,11120442
19965,31955056
19966,21899794
19967,21860050
19968,1414414
19969,21620981
19970,12892857
19971,17936590
19972,25890693
19973,8787828
19974,12372654
19975,15570503
19976,21586165
19977,30025790
19978,26706197
19979,28576133
19980,25005553
19981,17006672
19982,28093868
19983,12581820
19984,30946280
19985,26232639
19986,17932089
19987,20927765
19988,19785919
19989,25185704
19990,7377399
19991,10479303
19992,24619948
19993,27474856
19994,25564193
19995,21688113
19996,20053459
19997,29164477
19998,16338246
19999,26277224
20000,17265073
20001,25616072
20002,21462137
20003,17933689
20004,19451915
20005,20580881
20006,22256614
20007,3176999
20008,11581117
20009,26494868
20010,12915294
20011,26234968
20012,25151339
20013,30238806
20014,17046611
20015,12082558
20016,3308053
20017,10693159
20018,20836853
20019,24091164
20020,30077955
20021,28636694
20022,20636632
20023,23604501
20024,28671696
20025,15674907
20026,27894822
20027,30426252
20028,24119464
20029,8950414
20030,1676849
20031,26621349
20032,1390958
20033,31189171
20034,19892319
20035,32220620
20036,690474
20037,22998933
20038,18083013
20039,2277853
20040,10796431
20041,18195644
20042,30802689
20043,25070818
20044,6948405
20045,18606526
20046,7093393
20047,17472761
20048,29735201
20049,21981892
20050,15106256
20051,25529756
20052,24045531
20053,17601703
20054,29047368
20055,7833424
20056,31522200
20057,24888526
20058,22162429
20059,24331286
20060,23497820
20061,23528519
20062,23527650
20063,22790175
20064,10719159
20065,15893383
20066,24062154
20067,26107664
20068,30710808
20069,21447540
20070,11720778
20071,10796289
20072,18344736
20073,22860171
20074,31368871
20075,3942801
20076,24043839
20077,25342254
20078,26436492
20079,20558532
20080,23810119
20081,7772615
20082,12076447
20083,29680514
20084,19091984
20085,19836927
20086,22554452
20087,22205981
20088,15148266
20089,20632842
20090,22068459
20091,16625563
20092,12963670
20093,9323344
20094,19821380
20095,15645182
20096,19367610
20097,23108278
20098,26474449
20099,8897462
20100,9777168
20101,11743939
20102,9522403
20103,31299940
20104,14519055
20105,28433500
20106,24619628
20107,7115010
20108,10414843
20109,19133962
20110,19896335
20111,26228524
20112,25539791
20113,26745992
20114,24113854
20115,28247157
20116,33070887
20117,19560517
20118,17015232
20119,17719205
20120,1553495
20121,17346679
20122,10813804
20123,27297048
20124,12874599
20125,14866109
20126,6888190
20127,9131840
20128,23376866
20129,45482
20130,14755437
20131,17555947
20132,29425796
20133,31253613
20134,26304023
20135,32339168
20136,25000912
20137,19850283
20138,19847646
20139,9273304
20140,30948194
20141,27431493
20142,23573605
20143,24882178
20144,27810272
20145,30718121
20146,30375508
20147,27369680
20148,20805022
20149,16626937
20150,17700975
20151,21266029
20152,22712166
20153,16270244
20154,20464730
20155,27287786
20156,12369276
20157,29249810
20158,18449910
20159,22457764
20160,21067920
20161,25312391
20162,29978520
20163,18046979
20164,22414661
20165,30037290
20166,22431402
20167,11922883
20168,21123035
20169,12566931
20170,9535125
20171,29017620
20172,17884348
20173,31568068
20174,17202556
20175,15522245
20176,5441804
20177,22749622
20178,19523965
20179,19744833
20180,20483479
20181,25535008
20182,17050301
20183,31654923
20184,19102734
20185,9240053
20186,10591989
20187,21310591
20188,15115916
20189,23055416
20190,31494376
20191,27639959
20192,10457534
20193,19370652
20194,12693434
20195,10796294
20196,29314591
20197,30888234
20198,9075297
20199,6891818
20200,3406427
20201,17383818
20202,18020545
20203,16401239
20204,18438922
20205,6691458
20206,29047040
20207,20199482
20208,27458023
20209,30409695
20210,18848731
20211,11803532
20212,697538
20213,23333208
20214,20486561
20215,20934310
20216,12883457
20217,22652683
20218,16319375
20219,31255657
20220,8963096
20221,30334509
20222,28076667
20223,25219689
20224,18775645
20225,15048637
20226,25861704
20227,22778856
20228,30496375
20229,26545297
20230,12952866
20231,17894408
20232,17217235
20233,10796657
20234,16103141
20235,17631280
20236,25881769
20237,27095362
20238,25801838
20239,29232014
20240,30285260
20241,19564220
20242,20524221
20243,17054149
20244,24656901
20245,28956340
20246,30359969
20247,17459548
20248,21834461
20249,11740167
20250,23683390
20251,25681175
20252,22264868
20253,30596410
20254,20100649
20255,23933155
20256,9323355
20257,31927311
20258,30826260
20259,21896300
20260,12746393
20261,26046920
20262,24739500
20263,16900304
20264,22901597
20265,17948281
20266,23152208
20267,28624138
20268,17253587
20269,16625629
20270,14754787
20271,21233783
20272,22778835
20273,17113268
20274,11489297
20275,28041917
20276,28189530
20277,12402217
20278,6437003
20279,23664590
20280,21897869
20281,11592844
20282,15199651
20283,19957105
20284,30326466
20285,16247488
20286,16634022
20287,15846745
20288,24664977
20289,29486513
20290,25858413
20291,18072863
20292,9172962
20293,13680423
20294,15494707
20295,14005617
20296,17943922
20297,19358997
20298,7910977
20299,12404676
20300,9928898
20301,21645996
20302,17618940
20303,19576938
20304,24457222
20305,31712652
20306,16490418
20307,24660885
20308,19139851
20309,24652598
20310,30478008
20311,32151688
20312,27547853
20313,12815738
20314,25291992
20315,5702543
20316,15114276
20317,15224101
20318,20017461
20319,19523690
20320,25732147
20321,9701718
20322,25570841
20323,17644312
20324,7755843
20325,27886638
20326,16185091
20327,20356718
20328,1676194
20329,20024596
20330,16135635
20331,16388932
20332,27678498
20333,24448899
20334,30790675
20335,30684515
20336,18381357
20337,19138833
20338,27185738
20339,17223013
20340,26333842
20341,27369685
20342,18045777
20343,2365372
20344,21199198
20345,30948690
20346,18553363
20347,27132483
20348,22746160
20349,17940640
20350,17336767
20351,2591670
20352,9147493
20353,26560201
20354,27260655
20355,14237609
20356,22865795
20357,11207424
20358,26540403
20359,19358097
20360,18840034
20361,15690966
20362,29628403
20363,20683332
20364,25749017
20365,29486955
20366,26804975
20367,28433652
20368,26925801
20369,27030346
20370,16741933
20371,21999346
20372,16714327
20373,15885920
20374,20036264
20375,14638574
20376,16921721
20377,21602034
20378,24196945
20379,936850
20380,19721400
20381,11009232
20382,24084577
20383,18470533
20384,17123785
20385,26566609
20386,16235404
20387,17325717
20388,20479760
20389,23092984
20390,28809856
20391,22570482
20392,17438657
20393,23603358
20394,30849617
20395,24636913
20396,19094875
20397,27609240
20398,7204960
20399,15266450
20400,22360590
20401,22283753
20402,31082390
20403,27070472
20404,12650680
20405,25631454
20406,29653835
20407,26896388
20408,16827919
20409,16854567
20410,22074909
20411,18424907
20412,15600382
20413,26729007
20414,14167057
20415,11368843
20416,17270400
20417,11199954
20418,32555706
20419,24510409
20420,28107346
20421,14349437
20422,29772261
20423,20091601
20424,12837522
20425,18855124
20426,15052514
20427,19187942
20428,17028864
20429,29781657
20430,20520283
20431,12091195
20432,32788631
20433,19108992
20434,17897721
20435,19647329
20436,10965387
20437,29961358
20438,4379825
20439,32323402
20440,15846692
20441,28353136
20442,26376054
20443,16034865
20444,6038515
20445,15169701
20446,29363464
20447,19886879
20448,18823757
20449,25978698
20450,21447367
20451,17765479
20452,16908030
20453,6117186
20454,20368511
20455,31467374
20456,26255566
20457,8877696
20458,21922970
20459,31786651
20460,24364614
20461,25532460
20462,30004142
20463,11935425
20464,12802784
20465,28004623
20466,27504593
20467,28556887
20468,28635556
20469,26759167
20470,19132964
20471,30898578
20472,8861176
20473,22089088
20474,17850881
20475,16904125
20476,17638511
20477,11406070
20478,19016257
20479,30269292
20480,10813808
20481,18435564
20482,26475744
20483,26498712
20484,24416398
20485,17011050
20486,30021344
20487,19398302
20488,11478420
20489,21458532
20490,8275893
20491,30529836
20492,24747658
20493,26748396
20494,18578893
20495,20941330
20496,9184316
20497,19624791
20498,23888755
20499,26198764
20500,17997395
20501,16949259
20502,15005755
20503,19097753
20504,11518436
20505,3958700
20506,25710242
20507,11684737
20508,17354543
20509,1561286
20510,18359576
20511,27010189
20512,14597698
20513,23881066
20514,18287555
20515,22560999
20516,11087023
20517,19335905
20518,17597277
20519,22516251
20520,16786561
20521,16413612
20522,31178363
20523,23792350
20524,27315458
20525,29446335
20526,17054127
20527,15190105
20528,22801410
20529,7792330
20530,20488458
20531,9653777
20532,2317927
20533,21109405
20534,18596989
20535,21678337
20536,12837521
20537,19521972
20538,30083945
20539,18818864
20540,28364465
20541,22496872
20542,28455894
20543,16445479
20544,15610954
20545,15140187
20546,10796559
20547,25841105
20548,15266432
20549,20111060
20550,18590478
20551,30654697
20552,31096178
20553,25660468
20554,21397254
20555,23042374
20556,17662473
20557,11891283
20558,32540685
20559,26853616
20560,32106127
20561,23973796
20562,18577931
20563,27086208
20564,16437497
20565,25089655
20566,8112705
20567,8889915
20568,21821092
20569,23343484
20570,12126868
20571,17253464
20572,23276482
20573,17221846
20574,1673845
20575,16358588
20576,20570110
20577,18670243
20578,20957350
20579,25560467
20580,22053918
20581,15199650
20582,16011498
20583,20410237
20584,2745725
20585,28262174
20586,10490696
20587,25504777
20588,30282059
20589,28202095
20590,16564057
20591,23268153
20592,30322279
20593,27798223
20594,15645203
20595,12614989
20596,2049485
20597,18155679
20598,27434314
20599,6641616
20600,21226343
20601,20630714
20602,25620118
20603,9516668
20604,12076455
20605,8845744
20606,9147492
20607,23999870
20608,30406858
20609,30017458
20610,27863321
20611,9796944
20612,21159492
20613,23557849
20614,15495016
20615,20402565
20616,30696307
20617,16828464
20618,21682944
20619,9264176
20620,22989494
20621,27443599
20622,18720181
20623,21322504
20624,15305146
20625,16055253
20626,28928440
20627,24035404
20628,24682777
20629,16624532
20630,15954198
20631,28091495
20632,31734668
20633,15892150
20634,29477870
20635,17239033
20636,17333137
20637,17568569
20638,20674278
20639,19189785
20640,16929456
20641,19492244
20642,15465976
20643,8710185
20644,7175980
20645,21332312
20646,24814140
20647,17276699
20648,21353774
20649,11246293
20650,14751420
20651,14974054
20652,16616139
20653,30783071
20654,33166098
20655,31254573
20656,28017494
20657,18600580
20658,30240822
20659,17581451
20660,11034737
20661,28636571
20662,28684776
20663,15668720
20664,23791390
20665,15268640
20666,18334916
20667,29903626
20668,29243531
20669,17910935
20670,23040735
20671,25455509
20672,25715464
20673,30955702
20674,28193583
20675,17272965
20676,21383251
20677,22138050
20678,19207030
20679,10796607
20680,22917204
20681,28681486
20682,15209052
20683,17978319
20684,29360577
20685,8093550
20686,26645627
20687,30604027
20688,19025226
20689,8197420
20690,25193976
20691,3968469
20692,11904132
20693,10474060
20694,20238348
20695,30253269
20696,31473552
20697,16098285
20698,15176771
20699,22860182
20700,27285996
20701,24946469
20702,27622935
20703,22613753
20704,20517698
20705,29361997
20706,9437771
20707,17975445
20708,17512986
20709,16437531
20710,11595400
20711,8435385
20712,33147655
20713,30890645
20714,23517883
20715,20605701
20716,12137621
20717,20826077
20718,18199630
20719,3565615
20720,29072155
20721,21402723
20722,24695712
20723,19943100
20724,8723306
20725,16916546
20726,16109444
20727,17034018
20728,29527474
20729,25191766
20730,24548341
20731,16507379
20732,16910619
20733,22612578
20734,12815734
20735,7635999
20736,32221694
20737,22837351
20738,16840841
20739,27917869
20740,8399818
20741,17855721
20742,26851573
20743,29169997
20744,20057506
20745,16427134
20746,32090234
20747,12697161
20748,16603474
20749,11295383
20750,9619160
20751,30195742
20752,28003154
20753,25330739
20754,9807650
20755,20586531
20756,17061934
20757,31730504
20758,18596619
20759,25495241
20760,23161621
20761,18055931
20762,10908551
20763,32865492
20764,23936182
20765,9734545
20766,24141697
20767,26174109
20768,7575102
20769,21093063
20770,15766634
20771,22079662
20772,31071097
20773,18058036
20774,23330939
20775,28085950
20776,23385802
20777,20643532
20778,33399062
20779,26343594
20780,30991969
20781,27831757
20782,25748092
20783,11087021
20784,14610521
20785,26053550
20786,12513943
20787,16043283
20788,27898073
20789,6111334
20790,21604825
20791,24096139
20792,24028744
20793,14684433
20794,16538224
20795,17174336
20796,26270200
20797,27421706
20798,26899211
20799,12467945
20800,11586697
20801,17978936
20802,27464540
20803,20398908
20804,18486243
20805,22021659
20806,22555153
20807,22592725
20808,21496056
20809,17244179
20810,21277745
20811,12027050
20812,22253779
20813,15820227
20814,27932499
20815,23415472
20816,14866104
20817,12232776
20818,17476682
20819,14692142
20820,12526990
20821,20488677
20822,22349781
20823,12127477
20824,9034544
20825,12804485
20826,10796390
20827,28540411
20828,22256613
20829,24077552
20830,19820558
20831,31735167
20832,12042231
20833,12645670
20834,11920855
20835,1654704
20836,25182539
20837,19573260
20838,18370572
20839,28562378
20840,22426120
20841,27117554
20842,13452606
20843,21231925
20844,7959515
20845,28981615
20846,28483174
20847,29730044
20848,9090144
20849,19424500
20850,24858435
20851,20561768
20852,5116989
20853,30820633
20854,26940805
20855,16199794
20856,16687443
20857,1285951
20858,25588194
20859,29768190
20860,30679049
20861,28843143
20862,24440585
20863,21788944
20864,19646537
20865,25601030
20866,17503985
20867,15340358
20868,31156222
20869,24443970
20870,22335125
20871,16815691
20872,28520743
20873,18799290
20874,29310912
20875,22304714
20876,17474174
20877,15006650
20878,15260947
20879,18646115
20880,28922590
20881,17008057
20882,749929
20883,17150337
20884,20043678
20885,17669570
20886,12765738
20887,16202181
20888,31471248
20889,15846648
20890,19918262
20891,21324135
20892,7903868
20893,26367712
20894,16023328
20895,15820418
20896,12363386
20897,13246049
20898,24018268
20899,23139918
20900,13513260
20901,11083166
20902,30930034
20903,26837478
20904,15523931
20905,17636744
20906,14656446
20907,25048004
20908,23836841
20909,17656426
20910,8038296
20911,21693093
20912,19604073
20913,16860541
20914,10882843
20915,31780341
20916,15106257
20917,24557771
20918,19339966
20919,11204346
20920,18989376
20921,16491132
20922,24597755
20923,25451392
20924,27184122
20925,26373539
20926,1067060
20927,7829764
20928,29079039
20929,27571460
20930,18716761
20931,12657658
20932,18356632
20933,30758782
20934,26168935
20935,11034771
20936,30025158
20937,8541254
20938,25216718
20939,9532347
20940,28827744
20941,9502549
20942,23179966
20943,22227558
20944,24866025
20945,16235403
20946,9608575
20947,23299932
20948,25182810
20949,7827212
20950,18636637
20951,8372159
20952,30688187
20953,29910120
20954,17200597
20955,29511299
20956,22439943
20957,22884309
20958,23817024
20959,20206656
20960,18159252
20961,15005756
20962,9040285
20963,24562494
20964,16437425
20965,24848559
20966,31996174
20967,15038805
20968,11150892
20969,15505638
20970,22184188
20971,30218672
20972,30165727
20973,15569909
20974,22759719
20975,21199572
20976,3306909
20977,31642084
20978,21036555
20979,17482701
20980,19634031
20981,24811433
20982,8950408
20983,28260235
20984,30408108
20985,26126419
20986,26228415
20987,22205969
20988,15935994
20989,30121189
20990,12116183
20991,27604840
20992,17524666
20993,29907492
20994,24252819
20995,27698434
20996,16426720
20997,15858835
20998,31626221
20999,12535408
21000,23132195
21001,31044555
21002,8804132
21003,2616635
21004,18571901
21005,28416295
21006,3525819
21007,23116946
21008,17943763
21009,21775106
21010,27161263
21011,17825842
21012,16389584
21013,17034019
21014,23810077
21015,20309567
21016,24179181
21017,18479317
21018,8904745
21019,21382693
21020,23029339
21021,22001364
21022,19091302
21023,19585392
21024,26778256
21025,21069690
21026,19077118
21027,9042677
21028,25595562
21029,32036587
21030,12729883
21031,12505141
21032,12602643
21033,20455131
21034,20547448
21035,29912445
21036,17285098
21037,7293594
21038,23165366
21039,27035063
21040,12935595
21041,22429483
21042,17564035
21043,30671991
21044,8919323
21045,10732172
21046,26592196
21047,22544010
21048,23835526
21049,26494551
21050,23478156
21051,6774
21052,11525417
21053,25156338
21054,27089413
21055,25842846
21056,19160306
21057,17291722
21058,13139643
21059,11217534
21060,16897602
21061,25458571
21062,15890497
21063,11317222
21064,16244500
21065,15728732
21066,21276962
21067,9502546
21068,19694819
21069,18325740
21070,12212520
21071,19552963
21072,25600541
21073,8908691
21074,27888954
21075,26117246
21076,17054266
21077,12907135
21078,30260458
21079,21727251
21080,25656805
21081,14684436
21082,23151612
21083,15318035
21084,25525771
21085,31345706
21086,22551681
21087,28839340
21088,28042091
21089,28177077
21090,12409158
21091,16782199
21092,31388088
21093,17202228
21094,17339875
21095,22083728
21096,11732702
21097,27916288
21098,16256957
21099,16606590
21100,21174069
21101,31263190
21102,25891474
21103,18163391
21104,17412710
21105,16730334
21106,25368372
21107,25920483
21108,11704899
21109,19268543
21110,22281190
21111,17030554
21112,26718333
21113,17716874
21114,23279171
21115,25804309
21116,26988850
21117,23759203
21118,7710996
21119,19346155
21120,9226366
21121,3946650
21122,12677470
21123,9235307
21124,30439779
21125,17636772
21126,19680635
21127,21620920
21128,17113266
21129,12842307
21130,9075298
21131,23694720
21132,9061810
21133,16187778
21134,20127886
21135,24217494
21136,18417466
21137,16183659
21138,19187269
21139,15204224
21140,15517428
21141,27866942
21142,30560506
21143,22545112
21144,18602089
21145,8834418
21146,26485339
